pid,x,y,t,r,Ibg,Ipeak
11,3.7213087265905824,16.808040158874878,14.84,0.5114241099967513,117.985,136.023
11,3.722199515829849,16.832458263904176,14.86,0.5473197723771498,117.975,135.955
11,3.7225872711457644,16.806782574066506,14.88,0.5610431665985475,117.303,133.778
11,3.734953521761457,16.808354555076974,14.9,0.5006937676192871,117.58200000000001,135.60299999999998
11,3.8000649752150992,16.793577933578565,14.92,0.5477683109588036,117.595,134.40200000000002
11,3.8716110709382634,16.870185808155437,14.94,0.5525219815344631,117.56,135.16
11,3.8217897527797864,16.922585175171086,14.96,0.4912639775311514,117.84200000000001,139.064
11,3.8197776170863857,16.91566845872502,14.98,0.5550560149233398,117.921,136.579
11,3.841638633005313,16.865365066389998,15.0,0.5327789480303078,117.991,138.766
11,3.8530092956477087,16.924366753649615,15.02,0.528181427568355,118.15899999999999,138.535
11,3.881661269531864,16.921956382766897,15.040000000000001,0.5554594900493602,117.493,139.789
11,3.844290040976305,16.871652990431876,15.06,0.5250730971169868,118.07600000000001,137.969
11,3.792299389023381,16.921013194160615,15.08,0.5197776170863856,117.695,140.112
11,3.882468219783905,16.90854214481089,15.1,0.43225705033483197,117.53299999999999,137.42600000000002
11,3.8526948994456145,16.8191488246822,15.120000000000001,0.5879753932572493,117.86200000000001,135.201
11,3.952568092977437,16.891250353695728,15.14,0.4756573500592112,118.12700000000001,137.378
11,3.8389872250343213,16.901730227098856,15.16,0.5482084656417351,117.488,138.495
11,3.8710556376478977,16.924052357447525,15.18,0.4801961832301066,117.76799999999999,141.893
11,3.891072195847874,16.898376667609856,15.200000000000001,0.4104515777449408,117.82700000000001,143.105
11,3.901279592542522,16.861906708166966,15.22,0.5079835675585039,117.48100000000001,139.636
11,3.9258548956728605,16.908856541012984,15.24,0.39433877238762954,118.083,142.591
11,3.9369216419865647,16.868928223347062,15.26,0.5028473816036302,117.765,135.593
11,3.9306651575648965,16.912000503033923,15.280000000000001,0.48080191991280746,117.647,138.74200000000002
11,3.8591609813353456,16.90875174227895,15.3,0.5499187809811258,118.046,135.237
11,3.889982289013949,16.88349524737741,15.32,0.43940746795778707,117.39399999999999,139.049
11,3.977583550790707,16.869033022081094,15.34,0.5424036637637417,117.264,134.925
11,3.9139078399932927,16.844824514519868,15.36,0.5288311797193489,117.67299999999999,136.914
11,3.9391224154012217,16.914515672650676,15.38,0.3986701040651429,118.2,141.40200000000002
11,3.980360717242536,16.91336288657633,15.4,0.6630521583299274,117.15700000000001,131.255
11,3.9622724557487343,16.89806227140776,15.42,0.5633854183041469,117.436,134.509
11,3.995996688360005,16.895232705588917,15.44,0.560274991878098,117.625,136.713
11,4.001383343289214,16.91462047138471,15.46,0.4821684954045755,117.742,138.138
11,4.020498632376522,16.873853763846533,15.48,0.626965762253592,117.338,131.961
11,4.081061820773205,16.899110258748074,15.5,0.5812462665451001,117.492,138.134
11,4.11249096110919,16.950147242221316,15.52,0.5643160310623447,117.46600000000001,134.593
11,4.109200280860607,16.96031271942235,15.540000000000001,0.5215403317927919,117.98100000000001,136.713
11,4.065677366617411,16.981062868760546,15.56,0.5528154179897506,117.865,136.458
11,4.0606051078902965,16.868089833474812,15.58,0.5673855859821213,117.382,133.768
11,4.127739176910743,16.92551953972396,15.6,0.5108707726810661,118.302,137.28
11,4.18265371354314,16.90927573594911,15.620000000000001,0.5343320652686516,117.92399999999999,135.56
11,4.127791576277758,16.89795747267373,15.64,0.6737059976315486,117.665,132.237
11,4.148415967135117,16.95297680804016,15.66,0.5868582387524759,118.006,134.57
11,4.1341842990536675,16.91724043973549,15.68,0.4753848733507299,117.56299999999999,138.79
11,4.188229006193605,16.949099254881,15.700000000000001,0.517075905723059,117.82799999999999,136.984
11,4.181741964557069,16.926148332128147,15.72,0.3992035296213622,117.77799999999999,141.675
11,4.1477242954905105,16.9303402814894,15.74,0.49020446233009507,117.59200000000001,137.541
11,4.175192043680112,17.002861005439055,15.76,0.6057356347135326,117.76899999999999,133.827
11,4.117049706039551,16.932750652372118,15.780000000000001,0.5760293855650224,117.545,133.561
11,4.228345961580784,16.973831756112386,15.8,0.4277968162144602,118.098,143.7
11,4.156443550161915,16.908961339747016,15.82,0.4888116871548192,117.92399999999999,138.40200000000002
11,4.132392240701733,16.93610421186112,15.84,0.4340176690665577,118.038,139.96200000000002
11,4.209869944771067,16.938200186541746,15.860000000000001,0.4774064409301936,117.70200000000001,137.188
11,4.170056905712579,16.933379444776307,15.88,0.5709801825593946,117.655,136.738
11,4.139130799299945,16.882761656239193,15.9,0.5305131994005512,117.559,138.22799999999998
11,4.126995105899121,16.976766120665264,15.92,0.5786210582576162,118.325,136.381
11,4.100900221125329,16.913886880246487,15.94,0.5763312059190325,117.485,137.032
11,4.1483740476415045,16.925624338457993,15.96,0.6375850179729828,117.713,132.211
11,4.151549449282653,16.91912681694805,15.98,0.6274541243541778,117.95700000000001,134.357
15,53.26972050177634,30.381257794405844,0.0,0.3567369866172016,111.286,148.615
15,53.2702444954465,30.374760272895905,0.02,0.32064954255352596,111.42299999999999,148.546
15,53.25756384862871,30.364280399492777,0.04,0.312428081868771,111.01799999999999,154.503
15,53.26406137013865,30.413745401955545,0.06,0.3215895871977867,111.414,156.673
15,53.25054233344861,30.373502688087527,0.08,0.3299441422747613,111.079,151.658
15,53.2528479055973,30.401693547541946,0.1,0.2908657423418325,111.383,161.403
15,53.235241718280044,30.383982561490658,0.12,0.3583383112731998,111.03399999999999,151.257
15,53.26678613722346,30.373502688087527,0.14,0.3171670806216661,111.376,152.56799999999998
15,53.23587051068423,30.364175600758742,0.16,0.3046268641074816,111.632,159.737
15,53.23000178157848,30.41437419435973,0.18,0.30961947579673244,111.59700000000001,153.523
15,53.23125936638686,30.416784565242452,0.2,0.35148866601691453,111.78200000000001,147.45
15,53.234822523343915,30.382096184278094,0.22,0.309501053227277,111.64200000000001,154.121
15,53.27296926253131,30.367738757715806,0.24,0.32771507320191573,111.676,144.974
15,53.24635038408736,30.361136437471835,0.26,0.3520702989907882,111.815,150.524
15,53.27967638150931,30.354953312163985,0.28,0.3193615661122814,111.441,151.869
15,53.28470672074282,30.41919493612517,0.3,0.30983536118883687,111.527,148.47899999999998
15,53.28397312960459,30.391004076670757,0.32,0.31621550811666194,111.581,149.784
15,53.26762452709571,30.353171733685457,0.34,0.2828140556062083,111.67,156.118
15,53.26594774735121,30.374445876693812,0.36,0.29658356127057983,111.348,156.102
15,53.24488320181093,30.353486129887546,0.38,0.2918938179226795,111.219,156.532
15,53.274855639743876,30.364909191896963,0.4,0.2917963551000304,111.367,161.265
15,53.274960438477905,30.339338300793326,0.42,0.3110342587061548,111.25299999999999,155.488
15,53.28764108529569,30.339233502059294,0.44,0.29516563439913646,111.45700000000001,159.57399999999998
15,53.29958814097525,30.35076136280274,0.46,0.3124500896029176,111.435,155.299
15,53.277475608094655,30.343844646356676,0.48,0.3164523532555727,111.385,153.221
15,53.294767399209825,30.342587061548294,0.5,0.32540111715450476,111.70299999999999,150.885
15,53.28418272707266,30.339652696995422,0.52,0.30725731233166703,111.435,153.501
15,53.28512591567894,30.372245103279152,0.54,0.3087947097599061,111.244,154.02200000000002
15,53.28313473973235,30.426950042443487,0.56,0.30665891156034836,111.395,150.866
15,53.33605810041815,30.409763050062356,0.58,0.3215927311598076,111.131,151.825
15,53.27852359543497,30.405885496903196,0.6,0.24765512832604983,111.11399999999999,162.078
15,53.266262143553305,30.371825908343027,0.62,0.32788275117636584,111.17399999999999,147.279
15,53.29350981440144,30.37528426656606,0.64,0.32314270443613036,111.456,151.50799999999998
15,53.27978118024335,30.359459657727335,0.66,0.2756080946542166,111.369,157.411
15,53.30660965615535,30.385659341235158,0.68,0.3204912964651387,111.31299999999999,153.637
15,53.29675857515642,30.405885496903196,0.7000000000000001,0.25775563031198584,111.34,155.524
15,53.310172813112416,30.35663009190849,0.72,0.34175495960008806,111.434,147.718
15,53.333857327003486,30.420871715869673,0.74,0.3156192033200239,111.061,154.003
15,53.34674757128934,30.41814694878486,0.76,0.31137066264239527,111.177,152.553
15,53.329665377642236,30.37559866276815,0.78,0.3214617327422685,111.15700000000001,154.817
15,53.32997977384433,30.429779608262336,0.8,0.34382683057188673,111.031,152.838
15,53.318556711834916,30.40441831462676,0.8200000000000001,0.32073547751543163,111.095,151.7
15,53.3211766801857,30.388908101990125,0.84,0.33286383500487315,110.932,150.735
15,53.30964881944226,30.41143982980686,0.86,0.26512822125108726,110.976,158.433
15,53.31614634095221,30.42726443864558,0.88,0.3074899655212165,110.97,155.747
15,53.288898670104075,30.44581381456912,0.9,0.3174898607224825,110.712,149.512
15,53.28795548149779,30.437325117112582,0.92,0.3070560987623269,111.23,152.665
15,53.336686892822335,30.43543873990002,0.9400000000000001,0.33038220098301213,110.834,153.31799999999998
15,53.33396212573752,30.426845243709458,0.96,0.304775678309806,110.697,156.674
15,53.3094392219742,30.43889709812305,0.98,0.2969178692321397,110.87,160.373
15,53.31321197639933,30.426006853837205,1.0,0.3196581465295899,110.781,153.685
15,53.30325609666635,30.426321250039297,1.02,0.32199306232380714,110.999,151.702
15,53.342136426991964,30.425902055103176,1.04,0.2872868655746639,110.868,154.94899999999998
15,53.34465159660871,30.429465212060236,1.06,0.3669957346915249,111.01799999999999,142.996
15,53.32379664853649,30.429046017124115,1.08,0.3135295165634399,110.926,150.23
15,53.32201507005796,30.45566489556806,1.1,0.3408212028798692,111.031,145.365
15,53.33438132067364,30.430303601932494,1.12,0.2798817870280127,110.91,159.635
15,53.313107177665295,30.43114199180474,1.1400000000000001,0.33528363777365566,111.09100000000001,150.446
15,53.37168966998879,30.42349168422046,1.16,0.33400404523113364,110.895,145.83700000000002
15,53.32935098144015,30.43156118674086,1.18,0.3512570608147054,111.163,142.983
15,53.3091248257721,30.421500508273862,1.2,0.3287787803523334,111.514,148.53799999999998
15,53.326731013089365,30.43051319940055,1.22,0.2915029186447428,111.321,149.78799999999998
15,53.362257783925976,30.394462434893786,1.24,0.31142096603473024,110.90899999999999,152.861
15,53.37127047505266,30.410706238668638,1.26,0.3007985663533185,111.12899999999999,154.502
15,53.31698473082445,30.41657496777439,1.28,0.2933400404523113,111.256,153.704
15,53.33846847130087,30.414898188029888,1.3,0.32416763605495647,110.62200000000001,149.16
15,53.30660965615535,30.410601439934606,1.32,0.35996373963802514,110.95200000000001,146.86
15,53.37839678896679,30.398130390584882,1.34,0.3106087758459878,111.303,149.33700000000002
15,53.35104431938462,30.406095094371256,1.36,0.34802192389515935,110.84700000000001,144.007
15,53.345804382683056,30.369834732396438,1.3800000000000001,0.3281384600874021,110.82799999999999,150.05100000000002
15,53.35251150166106,30.333783967889666,1.4000000000000001,0.33826096980748477,110.94200000000001,150.472
15,53.329665377642236,30.325609666635227,1.42,0.3384674233135264,110.557,146.514
15,53.33888766623699,30.34499743243102,1.44,0.3009306127581979,110.775,148.02
15,53.304828077676824,30.374760272895905,1.46,0.3273105500885549,110.729,143.408
15,53.336477295354264,30.426950042443487,1.48,0.3175265402793935,110.73200000000001,149.548
15,53.32107188145167,30.481026189203636,1.5,0.34733968413661565,110.971,145.27700000000002
15,53.367812116829626,30.535835927102,1.52,0.2911015394934029,110.639,154.303
15,53.3318661510569,30.54872617138785,1.54,0.2782930382200983,110.84,156.916
15,53.375776820616004,30.546420599239166,1.56,0.28954947024239946,110.656,150.82299999999998
15,53.372318462392975,30.492554049947074,1.58,0.28879387137003387,110.475,157.72299999999998
15,53.34716676622547,30.56172121440773,1.6,0.2698473082445164,110.844,159.127
15,53.344546797874685,30.549354963792037,1.62,0.28501587700820574,110.852,155.768
15,53.3349053143438,30.558262856184694,1.6400000000000001,0.32245208077886417,110.507,155.937
15,53.320128692845394,30.588235294117645,1.6600000000000001,0.31490133199190956,110.958,153.77200000000002
15,53.325473428280986,30.58991207386215,1.68,0.3290669768709194,110.73200000000001,148.00799999999998
15,53.31908070550508,30.626801228241167,1.7,0.3263191540646189,110.553,150.173
15,53.28596430555119,30.646188994036955,1.72,0.31721633602666083,110.78299999999999,150.364
15,53.26248938912818,30.64105385606942,1.74,0.26928349105542804,110.744,160.91
15,53.285021116944904,30.671969482608652,1.76,0.28388824263002904,110.67200000000001,151.009
15,53.25599186761824,30.637909894048484,1.78,0.30079542239129753,110.712,151.625
15,53.28376353213653,30.70843944205154,1.8,0.30326448056507477,110.85700000000001,159.717
15,53.26112700558578,30.70340910281804,1.82,0.3274572683161987,110.87,148.908
15,53.28816507896585,30.7086490395196,1.84,0.3512287651565169,110.633,148.72799999999998
15,53.272026073925026,30.71850012051855,1.86,0.3118097693379864,110.46700000000001,149.885
15,53.285230714412975,30.713050586348917,1.8800000000000001,0.3120225107680699,110.66799999999999,154.709
15,53.28376353213653,30.75549407363159,1.9000000000000001,0.2937728592238606,111.024,152.351
15,53.27003489797844,30.72877039645361,1.92,0.3124762892864254,111.001,148.668
15,53.20568847528322,30.73159996227246,1.94,0.27694951844981713,110.792,159.878
15,53.2240282537387,30.739459867324804,1.96,0.2850798042359648,110.82600000000001,161.634
15,53.19269343226334,30.762934783747813,1.98,0.28138355288668115,110.81,156.74
15,53.20485008541097,30.77509143689544,2.0,0.27847643600465305,110.881,161.363
15,53.21805472589891,30.80317749761583,2.02,0.32449041615577284,110.59100000000001,156.739
15,53.19908615503925,30.856310455769698,2.04,0.2911413630123348,110.807,152.501
15,53.20673646262353,30.819211703922615,2.06,0.29415851856509573,110.8,146.509
15,53.24467360434286,30.82749080391109,2.08,0.34234497647268425,111.054,146.683
15,53.22518103981304,30.832730740612654,2.1,0.3039435763615975,111.051,156.264
15,53.23429852967376,30.864694354492197,2.12,0.28509447605872923,111.083,156.901
15,53.20464048794291,30.841638633005317,2.14,0.2611008059022647,110.62700000000001,162.947
15,53.235136919546015,30.887645277245053,2.16,0.32796973412561176,110.868,150.441
15,53.24163444105595,30.867419121577015,2.18,0.32557927500235795,110.85600000000001,152.248
15,53.18671990442356,30.867419121577015,2.2,0.2917638674924807,110.95700000000001,155.39600000000002
15,53.22507624107901,30.88030936586286,2.22,0.2939740727932007,110.68799999999999,153.989
15,53.22172268159,30.87171586967229,2.24,0.28218211923999953,110.911,161.54399999999998
15,53.19646618668847,30.914892948093186,2.2600000000000002,0.28335586506115007,111.068,148.66299999999998
15,53.23167856132297,30.919399293656532,2.2800000000000002,0.3454669307594765,110.63,152.585
15,53.2441496106727,30.871506272204233,2.3000000000000003,0.3311157921212312,110.663,151.08
15,53.21417717273975,30.86500875069429,2.32,0.2957346915249264,110.471,156.22299999999998
15,53.213653179069595,30.8643799582901,2.34,0.34693725699793543,110.417,143.834
15,53.20275411073034,30.90032592406284,2.36,0.27439976525083576,110.238,157.243
15,53.235556114482144,30.891942025340335,2.38,0.3235451315748106,110.149,153.769
15,53.26353737646849,30.875069429161297,2.4,0.30904832269626187,110.446,150.083
15,53.272026073925026,30.848136154515252,2.42,0.2940411439829807,110.64,158.33700000000002
15,53.26091740811771,30.845201789962374,2.44,0.2777313170056906,110.264,155.297
15,53.266681338489434,30.861864788673355,2.46,0.3107544460862913,110.863,154.204
15,53.28061957011559,30.849812934259756,2.48,0.3005407614676015,110.66,157.87
15,53.266262143553305,30.865637543098476,2.5,0.3185944393791723,110.462,154.51
15,53.231573762588944,30.819106905188587,2.52,0.3310392890453883,110.493,149.787
15,53.218159524632945,30.84048584693097,2.54,0.29488372580459227,110.583,152.909
15,53.27611322455225,30.835560306431496,2.56,0.327632282202031,110.325,147.428
15,53.26615734481927,30.789029668521607,2.58,0.2882352941176471,110.541,155.078
15,53.25012313851249,30.77917858752266,2.6,0.2653671623646786,110.52600000000001,151.048
15,53.285335513147004,30.800243133062953,2.62,0.3409490573353874,110.281,150.09
15,53.25609666635227,30.79185923434045,2.64,0.3343676968382222,110.06299999999999,143.894
15,53.27097808658471,30.791020844468196,2.66,0.2853711447165718,110.611,154.22
15,53.2702444954465,30.81250458494461,2.68,0.28739690424539677,110.565,157.43
15,53.288584273901975,30.80181511407342,2.7,0.3057911780425693,110.439,147.922
15,53.2826107460622,30.810094214061895,2.72,0.35782584546378676,110.087,140.181
15,53.28764108529569,30.775301034363505,2.74,0.352113266471741,110.63799999999999,143.548
15,53.27999077771141,30.849393739323627,2.7600000000000002,0.31373282610746067,110.28299999999999,149.916
15,53.283239538466376,30.84383940641997,2.7800000000000002,0.3369698494042192,110.10799999999999,151.017
15,53.31038241058049,30.889322056989556,2.8000000000000003,0.30764297167290217,110.137,156.137
15,53.274855639743876,30.929669569591603,2.82,0.29773320338290316,110.40100000000001,153.221
15,53.26448056507478,30.944865386026137,2.84,0.31413630123348113,110.334,143.153
15,53.26227979166012,30.972951446746528,2.86,0.3055920604479098,110.46600000000001,152.107
15,53.19740937529475,30.964357950555954,2.88,0.33177497615828805,110.17,143.454
15,53.235556114482144,30.965091541694175,2.9,0.29736011988975175,110.501,151.62
15,53.233564938535544,31.014870940359042,2.92,0.28163611783569653,110.595,159.096
15,53.22622902715335,30.97578101256537,2.94,0.3299441422747613,110.40700000000001,148.592
15,53.25295270433133,31.010574192263757,2.96,0.28980413116609555,110.416,155.09
15,53.27579882835016,30.98678487963866,2.98,0.305117322182748,110.29,149.898
15,53.24373041573657,31.000618312530783,3.0,0.3038408736022469,110.38799999999999,150.95
15,53.269196508106184,30.959537208790522,3.02,0.31565693086427515,110.381,144.509
15,53.26144140178787,31.019482084656417,3.04,0.3618930843315412,110.052,142.006
15,53.27338845746743,31.011936575806168,3.06,0.32941910061726454,110.28299999999999,145.92600000000002
15,53.23817608283292,30.968969094853335,3.08,0.33720879051781055,110.43700000000001,148.365
15,53.274960438477905,30.9658251328324,3.1,0.3286477819347942,110.148,145.783
15,53.26144140178787,30.950419718929794,3.12,0.3000901269112669,110.29899999999999,148.188
15,53.28627870175328,30.974209031554903,3.14,0.3617495100659184,109.99,139.915
15,53.25662066002243,30.983221722681588,3.16,0.28618752685467563,110.17399999999999,149.355
15,53.25504867901196,30.993806394818748,3.18,0.30105008331499356,110.227,146.871
15,53.26238459039415,30.99705515557372,3.2,0.31502289852338583,109.76899999999999,151.375
15,53.25861183596902,30.994120791020848,3.22,0.31631401892665134,110.072,147.588
15,53.25871663470305,30.984269710021902,3.24,0.30375179467832025,110.721,149.332
15,53.26898691063812,31.01235577074229,3.2600000000000002,0.32731683801259687,109.915,149.512
15,53.264585363808806,31.001980696073193,3.2800000000000002,0.32027645906037455,109.934,147.232
15,53.25441988660777,30.995692772031315,3.3000000000000003,0.2979113612307563,110.01799999999999,149.22899999999998
15,53.241739239789986,31.010574192263757,3.3200000000000003,0.2832542102891397,110.256,156.115
15,53.24530239674704,31.033105920080484,3.34,0.31585185650957337,110.046,146.506
15,53.23859527776905,31.021997254273167,3.36,0.34796742855346313,109.946,142.327
15,53.24404481193867,30.99695035683969,3.38,0.3186405508221461,109.9,148.69899999999998
15,53.253476698001485,30.996007168233408,3.4,0.3335429308013959,109.83200000000001,143.234
15,53.25515347774599,30.975152220161178,3.42,0.3458148625564603,109.916,144.046
15,53.21281478919734,31.043061799813458,3.44,0.36164051938252584,109.678,140.875
15,53.23828088156695,31.002399891009315,3.46,0.3554102346443655,109.605,137.431
15,53.253895892937614,31.029228366921327,3.48,0.2775479192211358,109.76,157.368
15,53.237547290428736,31.015185336561135,3.5,0.321111704970604,109.757,142.267
15,53.27758040682868,31.033001121346455,3.52,0.31652256840737364,110.17399999999999,152.07
15,53.287012292891504,31.027551587176827,3.54,0.28969514048270295,110.054,156.144
15,53.30587606501713,31.030066756793577,3.56,0.34576351117678494,109.706,146.48
15,53.280724368849626,31.045367371962147,3.58,0.29278146319992454,109.98100000000001,147.364
15,53.26238459039415,31.05752402510978,3.6,0.315509164649291,109.866,144.561
15,53.27779000429674,31.058886408652185,3.62,0.34076670753817295,109.927,145.108
15,53.28931786504019,31.03100994539986,3.64,0.29466888839982813,109.975,153.026
15,53.26248938912818,31.05280808207837,3.66,0.31444126554951213,109.921,151.799
15,53.2682533194999,31.012041374540196,3.68,0.32343404491673744,110.01899999999999,144.575
15,53.28418272707266,31.0274467884428,3.7,0.3296035463891596,110.051,147.73
15,53.23492732207795,31.040232233994615,3.72,0.3632837635321366,110.12700000000001,139.216
15,53.22224667526016,31.029857159325513,3.74,0.37226187107659736,109.641,142.745
15,53.2273818132277,31.050502509929682,3.7600000000000002,0.29437754791922116,109.696,151.67
15,53.25903103090515,31.035621089697234,3.7800000000000002,0.3419834208402763,110.29,147.259
15,53.21009002211253,31.04159461753702,3.8000000000000003,0.3504176229551147,109.846,144.535
15,53.225600234749166,31.064021546619717,3.8200000000000003,0.3209230672493476,109.94200000000001,150.851
15,53.24289202586433,31.045891365632304,3.84,0.3156904664591652,109.897,144.214
15,53.22140828538791,31.052493685876275,3.86,0.3351379675333522,110.146,144.811
15,53.241844038524015,31.06611752130034,3.88,0.2997474350509846,110.113,147.72899999999998
15,53.20181092212406,31.05584724536527,3.9,0.22616090797623162,110.029,166.226
15,53.23649930308842,31.051655296004025,3.92,0.30905565860764406,110.134,151.803
15,53.1932174259335,31.05333207574853,3.94,0.3482409532492848,109.853,143.876
15,53.189235074040305,31.057838421311875,3.96,0.31545886125695605,109.853,149.939
15,53.187558294295805,31.05280808207837,3.98,0.3266597499502206,109.654,146.222
15,53.22161788285597,31.025874807432327,4.0,0.2865847140566542,109.87700000000001,155.049
15,53.24205363599208,31.047568145376808,4.0200000000000005,0.3293415495540814,109.84899999999999,144.173
15,53.19049265884868,31.007115834040725,4.04,0.3247765166996783,109.514,138.46200000000002
15,53.21920751197326,31.025560411230238,4.0600000000000005,0.3353968204064095,109.611,144.316
15,53.20767965122982,31.049244925121304,4.08,0.32787960721434484,109.816,148.88299999999998
15,53.23587051068423,31.04704415170665,4.1,0.3124375137548338,109.824,150.906
15,53.25064713218265,31.032162731474205,4.12,0.25596147598537006,110.01299999999999,159.137
15,53.20925163224028,31.040546630196708,4.14,0.3485815491348865,109.556,145.08700000000002
15,53.22832500183398,31.032581926410327,4.16,0.29874870311566637,110.057,148.308
15,53.20736525502772,30.991605621404098,4.18,0.30170402741534885,109.47,152.0
15,53.2307353727167,31.044528982089897,4.2,0.30936691084771695,109.604,147.654
15,53.21040441831463,31.02294044287945,4.22,0.33424717829408623,109.81700000000001,142.839
15,53.219836304377445,31.03991783779252,4.24,0.32954171513608116,109.804,148.173
15,53.177497615828806,31.058257616247996,4.26,0.2988472139256558,109.566,150.548
15,53.21449156894185,31.014661342890978,4.28,0.27683633581706335,109.579,156.451
15,53.24194883725805,31.021997254273167,4.3,0.3092558241896438,109.95200000000001,150.491
15,53.19478940694396,31.05542805042915,4.32,0.3068003898512906,109.975,149.976
15,53.24027205751354,31.02367403401767,4.34,0.32621330734324727,109.721,149.0
15,53.192064639859154,31.065279131428092,4.36,0.3077771140524623,109.538,149.424
15,53.218264323366974,31.056476037769464,4.38,0.3290093375672022,109.559,148.221
15,53.18504312467905,30.99013843912766,4.4,0.3148248289160667,109.961,150.752
15,53.21522516008007,30.984479307489963,4.42,0.3449691367728278,109.72399999999999,144.512
15,53.23262174992926,31.017176512507728,4.44,0.30959432410056487,109.698,149.406
15,53.23167856132297,31.031953134006145,4.46,0.26753859213380704,110.054,158.06
15,53.211976399325096,31.04484337829199,4.48,0.30485742132235044,110.195,147.736
15,53.215434757548124,30.992758407478437,4.5,0.2503201601324656,109.539,155.675
15,53.20694606009159,31.041804215005083,4.5200000000000005,0.30147766214984123,109.735,156.15200000000002
15,53.23230735372717,31.040232233994615,4.54,0.3246077907378879,109.846,141.058
15,53.2186835183031,31.042642604877333,4.5600000000000005,0.31098605128850043,109.66799999999999,147.35
15,53.207784449963846,31.021787656805103,4.58,0.33420421081313334,109.88600000000001,146.033
15,53.2066316638895,31.051969692206118,4.6000000000000005,0.31306316219700064,109.98299999999999,143.62
15,53.245092799278986,31.06905188585322,4.62,0.3257637207742531,109.28399999999999,150.845
15,53.21931231070729,31.037821863111894,4.64,0.2894425755336876,109.743,157.741
15,53.20233491579422,30.998941532786287,4.66,0.3305205353119334,109.49700000000001,146.115
15,53.193322224667526,31.013822953018728,4.68,0.31606774190167786,109.411,148.355
15,53.175506439882206,31.05144569853596,4.7,0.3345552865721382,109.788,143.546
15,53.20516448161307,31.053541673216586,4.72,0.28710870772681063,109.3,152.452
15,53.21648274488844,31.096194757967325,4.74,0.3270234015573092,109.42200000000001,146.59799999999998
15,53.23796648536485,31.13884784271806,4.76,0.2979794804078767,109.598,151.329
15,53.271606878988905,31.26282474507708,4.78,0.2900116326594775,109.395,153.023
15,53.294767399209825,31.34792131711049,4.8,0.30617998134582536,109.458,150.231
15,53.37556722314795,31.389840810723005,4.82,0.2986858238752476,109.469,152.625
15,53.353769086469434,31.516018486496687,4.84,0.27834438959977365,109.62299999999999,156.092
15,53.34077404344956,31.55081166619507,4.86,0.3146204713847057,109.361,146.28
15,53.4035484851343,31.69333794447763,4.88,0.33181899162658113,109.478,149.164
15,53.35921862063906,31.770574611458695,4.9,0.3030716508944572,109.595,153.852
15,53.43142494838663,31.901049035327656,4.92,0.33635258486077485,109.26799999999999,146.916
15,53.37294725479717,31.958583540310833,4.94,0.28230054180945496,109.385,151.717
15,53.402081302857866,32.057618343970404,4.96,0.2547175150124187,109.301,155.958
15,53.387619077561546,32.11064650339024,4.98,0.3048207417654395,109.25200000000001,149.016
15,53.3696984940422,32.17237295773467,5.0,0.30077970258119285,109.309,149.322
15,53.37682480795632,32.18264323366974,5.0200000000000005,0.3004558744930361,109.475,149.259
15,53.40103331551755,32.14554448182266,5.04,0.3211504805021955,109.568,138.54399999999998
15,53.388038272497674,32.19249431466868,5.0600000000000005,0.29213485501095143,109.171,152.024
15,53.37493843074376,32.18840716404146,5.08,0.2830991081627734,109.45100000000001,155.675
15,53.38080715984951,32.22466752601628,5.1000000000000005,0.3116200836293897,109.43799999999999,151.03
15,53.36058100418147,32.21303486653881,5.12,0.33930686117311704,109.001,141.792
15,53.32243426499409,32.23839616017439,5.14,0.32419488372580463,109.022,143.67600000000002
15,53.37210886492491,32.23347061967491,5.16,0.31455340019492567,109.287,145.975
15,53.323901447270515,32.251076806992174,5.18,0.3159021599019084,109.01,150.224
15,53.30367529160248,32.25610714622567,5.2,0.2936869242619549,109.18799999999999,149.88299999999998
15,53.287012292891504,32.31888158791042,5.22,0.28365978138984077,109.102,150.41899999999998
15,53.30136971945379,32.2923675082005,5.24,0.2733737856446694,109.704,159.679
15,53.268882111904084,32.283878810743964,5.26,0.3065981282946102,108.93700000000001,144.97299999999998
15,53.2273818132277,32.25139120319427,5.28,0.33648672724033496,109.116,144.40200000000002
15,53.26772932582975,32.27811488037224,5.3,0.2864463797277329,109.141,149.763
15,53.28439232454072,32.319510380314604,5.32,0.3292776223263223,109.34,142.175
15,53.28177235618994,32.31626161955964,5.34,0.27020047997820185,109.509,154.357
15,53.29749216629463,32.364993030884186,5.36,0.32758931472107816,108.928,148.33100000000002
15,53.27789480303078,32.42609069282443,5.38,0.32826945850494127,108.931,141.346
15,53.259345427107235,32.42001236625062,5.4,0.29188962597331825,108.96700000000001,150.717
15,53.28910826757213,32.4343697928129,5.42,0.3385638381488352,108.836,142.494
15,53.28009557644544,32.43782815103593,5.44,0.31203299064147305,109.052,149.034
15,53.23702329675858,32.46056947632073,5.46,0.2957650831577955,109.04899999999999,157.77200000000002
15,53.27380765240356,32.43740895609981,5.48,0.3718259083430272,108.88799999999999,141.161
15,53.26615734481927,32.47073495352176,5.5,0.329993397679756,108.985,145.81
15,53.28512591567894,32.48027163831861,5.5200000000000005,0.2612548600412907,109.516,165.43
15,53.2702444954465,32.47911885224427,5.54,0.23575313610211587,108.977,158.95600000000002
15,53.27401724987162,32.474822104148984,5.5600000000000005,0.28389557854141123,109.23899999999999,153.327
